image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_144.png,0.52,19,0.638,0.65242,41,71
test_144.png,1.04,37,0.63917,0.65484,31,71
test_144.png,2.08,75,0.64098,0.6578,23,71
test_144.png,5.21,188,0.64797,0.66891,9,71
test_144.png,10.42,375,0.65216,0.67363,5,71
test_145.png,0.0,0,0.76952,0.8352,44,47
test_145.png,0.21,8,0.76963,0.83625,33,47
test_145.png,0.52,19,0.77003,0.83765,26,47
test_145.png,1.04,37,0.77056,0.83894,22,47
test_145.png,2.08,75,0.77341,0.84473,10,46
test_145.png,5.21,188,0.77775,0.85,3,46
test_145.png,10.42,375,0.78057,0.85466,0,46
test_146.png,0.0,0,0.81648,0.92583,4,46
test_146.png,0.21,8,0.81657,0.92642,0,46
test_146.png,0.52,19,0.81657,0.92642,0,46
test_146.png,1.04,37,0.81657,0.92642,0,46
