image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_140.png,0.52,19,0.81176,0.90004,17,29
test_140.png,1.04,37,0.81138,0.89973,15,29
test_140.png,2.08,75,0.81064,0.89866,13,29
test_140.png,5.21,188,0.8096,0.89506,11,29
test_140.png,10.42,375,0.8087,0.89773,9,29
test_141.png,0.0,0,0.92,0.98602,2,4
test_141.png,0.21,8,0.92003,0.98634,0,4
test_141.png,0.52,19,0.92003,0.98634,0,4
test_141.png,1.04,37,0.92003,0.98634,0,4
test_141.png,2.08,75,0.92003,0.98634,0,4
test_141.png,5.21,188,0.92003,0.98634,0,4
test_141.png,10.42,375,0.92003,0.98634,0,4
test_142.png,0.0,0,0.8136,0.83092,111,50
test_142.png,0.21,8,0.81419,0.83573,49,50
test_142.png,0.52,19,0.81493,0.83888,38,50
test_142.png,1.04,37,0.81631,0.84323,28,50
test_142.png,2.08,75,0.81838,0.84902,16,49
test_142.png,5.21,188,0.82201,0.85814,6,48
test_142.png,10.42,375,0.82401,0.86308,5,48
test_143.png,0.0,0,0.85983,0.94049,54,44
test_143.png,0.21,8,0.86029,0.94489,12,44
test_143.png,0.52,19,0.86056,0.94635,8,44
test_143.png,1.04,37,0.86103,0.94759,5,44
test_143.png,2.08,75,0.86103,0.94759,5,44
test_143.png,5.21,188,0.86001,0.94589,4,44
test_143.png,10.42,375,0.86001,0.94589,4,44
test_144.png,0.0,0,0.59195,0.54807,197,54
test_144.png,0.21,8,0.59224,0.55056,105,54
test_144.png,0.52,19,0.59266,0.55073,86,54
test_144.png,1.04,37,0.59465,0.55553,69,54
test_144.png,2.08,75,0.59524,0.55935,51,53
test_144.png,5.21,188,0.59777,0.5702,26,44
test_144.png,10.42,375,0.59331,0.56071,17,40
test_145.png,0.0,0,0.77546,0.78404,139,78
test_145.png,0.21,8,0.77557,0.78707,61,78
test_145.png,0.52,19,0.7761,0.79009,46,78
test_145.png,1.04,37,0.77744,0.7947,31,78
test_145.png,2.08,75,0.77563,0.79209,22,78
test_145.png,5.21,188,0.77643,0.79458,12,77
test_145.png,10.42,375,0.77653,0.79723,7,75
test_146.png,0.0,0,0.77799,0.88026,103,8
test_146.png,0.21,8,0.7779,0.88119,60,8
test_146.png,0.52,19,0.77776,0.88232,49,8
test_146.png,1.04,37,0.77804,0.88385,41,8
