run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
A_dice_s1,A_dice,1,40,12,0.82456,0.84409,76.0,1885.891,8712
A_dice_s1,A_dice,1,40,13,0.81568,0.80127,90.0,1629.333,10186
A_dice_s1,A_dice,1,40,14,0.81953,0.82884,84.0,3818.844,8358
A_dice_s1,A_dice,1,40,15,0.79535,0.82747,95.0,3809.143,7651
A_dice_s1,A_dice,1,40,16,0.83856,0.8773,88.0,4468.165,8812
A_dice_s1,A_dice,1,40,17,0.81414,0.83677,91.0,1102.724,7984
A_dice_s1,A_dice,1,40,18,0.81968,0.87458,78.0,3467.575,7659
A_dice_s1,A_dice,1,40,19,0.84832,0.88204,87.0,4937.957,8476
A_dice_s1,A_dice,1,40,20,0.80895,0.84896,86.0,777.158,7373
A_dice_s1,A_dice,1,50,01,0.82275,0.86276,73.0,4233.175,9312
A_dice_s1,A_dice,1,50,02,0.85216,0.85735,70.0,3084.111,9289
A_dice_s1,A_dice,1,50,03,0.80061,0.78489,79.0,1312.088,9221
A_dice_s1,A_dice,1,50,04,0.82455,0.79684,53.0,3152.021,8926
A_dice_s1,A_dice,1,50,05,0.8091,0.78322,71.0,2931.978,9586
A_dice_s1,A_dice,1,50,06,0.80245,0.77659,94.0,2780.226,9989
A_dice_s1,A_dice,1,50,07,0.81223,0.79817,74.0,2900.832,8968
A_dice_s1,A_dice,1,50,08,0.7974,0.78266,92.0,1029.583,8585
A_dice_s1,A_dice,1,50,09,0.79804,0.79349,77.0,1005.123,8726
A_dice_s1,A_dice,1,50,10,0.80836,0.78878,84.0,2975.701,9137
A_dice_s1,A_dice,1,50,11,0.80713,0.78907,70.0,3526.343,10456
A_dice_s1,A_dice,1,50,12,0.82016,0.83803,61.0,1881.397,8712
A_dice_s1,A_dice,1,50,13,0.81573,0.7979,88.0,1835.204,10186
A_dice_s1,A_dice,1,50,14,0.8202,0.82914,77.0,4238.494,8358
A_dice_s1,A_dice,1,50,15,0.79414,0.82932,85.0,3704.924,7651
A_dice_s1,A_dice,1,50,16,0.84009,0.88108,83.0,4501.878,8812
A_dice_s1,A_dice,1,50,17,0.81072,0.83398,91.0,1074.101,7984
A_dice_s1,A_dice,1,50,18,0.81858,0.87715,72.0,3435.224,7659
A_dice_s1,A_dice,1,50,19,0.84422,0.87645,73.0,4977.159,8476
A_dice_s1,A_dice,1,50,20,0.80623,0.84844,83.0,1192.494,7373
A_dice_s1,A_dice,1,60,01,0.82083,0.86754,67.0,4922.86,9312
A_dice_s1,A_dice,1,60,02,0.84996,0.85221,91.0,4909.481,9289
A_dice_s1,A_dice,1,60,03,0.80773,0.78879,85.0,847.571,9221
A_dice_s1,A_dice,1,60,04,0.82389,0.79648,67.0,3106.568,8926
A_dice_s1,A_dice,1,60,05,0.81338,0.78529,68.0,2081.776,9586
A_dice_s1,A_dice,1,60,06,0.8044,0.77593,91.0,2478.873,9989
A_dice_s1,A_dice,1,60,07,0.81169,0.79869,106.0,2915.095,8968
A_dice_s1,A_dice,1,60,08,0.80148,0.78716,103.0,1006.925,8585
A_dice_s1,A_dice,1,60,09,0.80571,0.79432,78.0,1253.667,8726
A_dice_s1,A_dice,1,60,10,0.80742,0.78819,86.0,2939.547,9137
A_dice_s1,A_dice,1,60,11,0.80308,0.78212,107.0,3310.87,10456
A_dice_s1,A_dice,1,60,12,0.82464,0.84102,67.0,1828.871,8712
A_dice_s1,A_dice,1,60,13,0.81879,0.79807,100.0,1886.527,10186
A_dice_s1,A_dice,1,60,14,0.81384,0.8215,91.0,4384.948,8358
A_dice_s1,A_dice,1,60,15,0.76415,0.79858,95.0,4124.113,7651
A_dice_s1,A_dice,1,60,16,0.8344,0.87514,76.0,4689.753,8812
A_dice_s1,A_dice,1,60,17,0.80936,0.82783,101.0,2206.652,7984
A_dice_s1,A_dice,1,60,18,0.81254,0.87333,67.0,3671.735,7659
A_dice_s1,A_dice,1,60,19,0.83706,0.87756,75.0,5187.256,8476
A_dice_s1,A_dice,1,60,20,0.79817,0.84194,92.0,1251.889,7373
A_dice_s1,A_dice,1,70,01,0.82601,0.86081,61.0,3859.713,9312
A_dice_s1,A_dice,1,70,02,0.84999,0.84928,106.0,2634.701,9289
A_dice_s1,A_dice,1,70,03,0.79276,0.77695,93.0,881.405,9221
A_dice_s1,A_dice,1,70,04,0.82342,0.79276,59.0,2668.951,8926
A_dice_s1,A_dice,1,70,05,0.80393,0.77979,63.0,1498.673,9586
A_dice_s1,A_dice,1,70,06,0.7954,0.7702,80.0,2347.586,9989
A_dice_s1,A_dice,1,70,07,0.80611,0.79419,85.0,2738.531,8968
A_dice_s1,A_dice,1,70,08,0.79024,0.77462,101.0,738.911,8585
A_dice_s1,A_dice,1,70,09,0.79749,0.78925,82.0,1051.604,8726
A_dice_s1,A_dice,1,70,10,0.80555,0.78166,80.0,2506.622,9137
A_dice_s1,A_dice,1,70,11,0.80584,0.78347,79.0,3019.195,10456
A_dice_s1,A_dice,1,70,12,0.82184,0.83628,83.0,1529.972,8712
A_dice_s1,A_dice,1,70,13,0.81367,0.79166,108.0,1635.592,10186
A_dice_s1,A_dice,1,70,14,0.81788,0.82219,93.0,3302.372,8358
A_dice_s1,A_dice,1,70,15,0.78735,0.81578,95.0,3319.801,7651
A_dice_s1,A_dice,1,70,16,0.83896,0.87741,93.0,3718.587,8812
