config,run,seed,variant,image,dice,cldice,betti0_err,erl,skel_px
A_dice,A_dice_s2,2,tta_iv,13,0.82042,0.80727,64.0,1645.799,10186
A_dice,A_dice_s2,2,tta_iv,14,0.82986,0.84956,59.0,3720.277,8358
A_dice,A_dice_s2,2,tta_iv,15,0.81569,0.8473,56.0,3183.17,7651
A_dice,A_dice_s2,2,tta_iv,16,0.8415,0.87838,54.0,3755.375,8812
A_dice,A_dice_s2,2,tta_iv,17,0.81661,0.83407,55.0,1172.402,7984
A_dice,A_dice_s2,2,tta_iv,18,0.82273,0.87531,35.0,3302.955,7659
A_dice,A_dice_s2,2,tta_iv,19,0.86986,0.89394,43.0,4811.679,8476
A_dice,A_dice_s2,2,tta_iv,20,0.81942,0.85163,73.0,1292.487,7373
A_dice,A_dice_s2,2,swa,01,0.8249,0.85902,61.0,4240.761,9312
A_dice,A_dice_s2,2,swa,02,0.84904,0.85309,73.0,3091.883,9289
A_dice,A_dice_s2,2,swa,03,0.79375,0.78135,96.0,906.908,9221
A_dice,A_dice_s2,2,swa,04,0.82789,0.80044,59.0,2784.506,8926
A_dice,A_dice_s2,2,swa,05,0.80221,0.77581,68.0,2517.938,9586
A_dice,A_dice_s2,2,swa,06,0.80245,0.77672,86.0,2737.995,9989
A_dice,A_dice_s2,2,swa,07,0.80985,0.79674,75.0,2475.6,8968
A_dice,A_dice_s2,2,swa,08,0.78854,0.77494,77.0,703.615,8585
A_dice,A_dice_s2,2,swa,09,0.79382,0.79029,71.0,1083.684,8726
A_dice,A_dice_s2,2,swa,10,0.80931,0.7959,63.0,2698.66,9137
A_dice,A_dice_s2,2,swa,11,0.81279,0.78654,80.0,3172.939,10456
A_dice,A_dice_s2,2,swa,12,0.82012,0.8359,76.0,1607.398,8712
A_dice,A_dice_s2,2,swa,13,0.81557,0.79537,92.0,1430.161,10186
A_dice,A_dice_s2,2,swa,14,0.81722,0.8258,90.0,3647.128,8358
A_dice,A_dice_s2,2,swa,15,0.79504,0.82547,100.0,3609.593,7651
A_dice,A_dice_s2,2,swa,16,0.83796,0.87403,83.0,4148.538,8812
A_dice,A_dice_s2,2,swa,17,0.81642,0.83737,80.0,2503.782,7984
A_dice,A_dice_s2,2,swa,18,0.8179,0.86794,72.0,2972.144,7659
A_dice,A_dice_s2,2,swa,19,0.84891,0.87462,69.0,5139.5,8476
A_dice,A_dice_s2,2,swa,20,0.8072,0.84294,74.0,1476.963,7373
A_dice,A_dice_s2,2,swa_tta,01,0.83742,0.87376,47.0,4211.823,9312
A_dice,A_dice_s2,2,swa_tta,02,0.85725,0.86151,47.0,4792.683,9289
A_dice,A_dice_s2,2,swa_tta,03,0.80153,0.79295,72.0,686.173,9221
A_dice,A_dice_s2,2,swa_tta,04,0.83204,0.80161,46.0,2866.802,8926
A_dice,A_dice_s2,2,swa_tta,05,0.80911,0.78292,54.0,2412.249,9586
A_dice,A_dice_s2,2,swa_tta,06,0.79406,0.76801,68.0,2277.881,9989
A_dice,A_dice_s2,2,swa_tta,07,0.81833,0.80866,49.0,2659.63,8968
A_dice,A_dice_s2,2,swa_tta,08,0.79559,0.78523,53.0,771.656,8585
A_dice,A_dice_s2,2,swa_tta,09,0.80359,0.80046,67.0,888.601,8726
A_dice,A_dice_s2,2,swa_tta,10,0.81144,0.7838,53.0,2747.446,9137
A_dice,A_dice_s2,2,swa_tta,11,0.81398,0.78531,59.0,3353.711,10456
A_dice,A_dice_s2,2,swa_tta,12,0.82796,0.84308,42.0,1356.06,8712
A_dice,A_dice_s2,2,swa_tta,13,0.82142,0.80079,62.0,1639.877,10186
A_dice,A_dice_s2,2,swa_tta,14,0.82987,0.84936,54.0,3598.495,8358
A_dice,A_dice_s2,2,swa_tta,15,0.80941,0.84064,54.0,3123.767,7651
A_dice,A_dice_s2,2,swa_tta,16,0.84208,0.87676,54.0,3685.838,8812
A_dice,A_dice_s2,2,swa_tta,17,0.81894,0.83567,57.0,1242.021,7984
A_dice,A_dice_s2,2,swa_tta,18,0.82412,0.87285,38.0,3402.549,7659
A_dice,A_dice_s2,2,swa_tta,19,0.86905,0.89378,54.0,4946.603,8476
A_dice,A_dice_s2,2,swa_tta,20,0.81838,0.85196,73.0,1331.073,7373
A_dice,A_dice_s3,3,rule_i,01,0.82824,0.86968,59.0,4473.876,9312
A_dice,A_dice_s3,3,rule_i,02,0.85255,0.86019,73.0,4791.351,9289
A_dice,A_dice_s3,3,rule_i,03,0.79771,0.78564,69.0,502.133,9221
A_dice,A_dice_s3,3,rule_i,04,0.82966,0.80415,61.0,3361.995,8926
A_dice,A_dice_s3,3,rule_i,05,0.81103,0.79113,59.0,2903.838,9586
A_dice,A_dice_s3,3,rule_i,06,0.80222,0.78108,88.0,2733.121,9989
A_dice,A_dice_s3,3,rule_i,07,0.81464,0.80141,67.0,2739.749,8968
A_dice,A_dice_s3,3,rule_i,08,0.79348,0.7857,83.0,516.23,8585
A_dice,A_dice_s3,3,rule_i,09,0.79901,0.80607,62.0,1258.134,8726
A_dice,A_dice_s3,3,rule_i,10,0.80658,0.78838,78.0,2737.51,9137
A_dice,A_dice_s3,3,rule_i,11,0.81112,0.78811,75.0,3334.674,10456
A_dice,A_dice_s3,3,rule_i,12,0.82352,0.84576,58.0,1261.996,8712
A_dice,A_dice_s3,3,rule_i,13,0.82076,0.80577,78.0,1529.829,10186
A_dice,A_dice_s3,3,rule_i,14,0.82516,0.83841,74.0,3856.44,8358
A_dice,A_dice_s3,3,rule_i,15,0.81387,0.84323,74.0,3802.834,7651
A_dice,A_dice_s3,3,rule_i,16,0.84433,0.88502,73.0,4582.123,8812
A_dice,A_dice_s3,3,rule_i,17,0.8192,0.84397,66.0,1168.193,7984
A_dice,A_dice_s3,3,rule_i,18,0.81917,0.88165,55.0,2030.843,7659
A_dice,A_dice_s3,3,rule_i,19,0.85426,0.88413,62.0,5053.323,8476
A_dice,A_dice_s3,3,rule_i,20,0.81298,0.85373,93.0,1525.086,7373
A_dice,A_dice_s3,3,rule_iv,01,0.82824,0.86968,59.0,4473.876,9312
A_dice,A_dice_s3,3,rule_iv,02,0.85255,0.86019,73.0,4791.351,9289
A_dice,A_dice_s3,3,rule_iv,03,0.79771,0.78564,69.0,502.133,9221
A_dice,A_dice_s3,3,rule_iv,04,0.82966,0.80415,61.0,3361.995,8926
A_dice,A_dice_s3,3,rule_iv,05,0.81103,0.79113,59.0,2903.838,9586
A_dice,A_dice_s3,3,rule_iv,06,0.80222,0.78108,88.0,2733.121,9989
A_dice,A_dice_s3,3,rule_iv,07,0.81464,0.80141,67.0,2739.749,8968
A_dice,A_dice_s3,3,rule_iv,08,0.79348,0.7857,83.0,516.23,8585
A_dice,A_dice_s3,3,rule_iv,09,0.79901,0.80607,62.0,1258.134,8726
A_dice,A_dice_s3,3,rule_iv,10,0.80658,0.78838,78.0,2737.51,9137
A_dice,A_dice_s3,3,rule_iv,11,0.81112,0.78811,75.0,3334.674,10456
A_dice,A_dice_s3,3,rule_iv,12,0.82352,0.84576,58.0,1261.996,8712
A_dice,A_dice_s3,3,rule_iv,13,0.82076,0.80577,78.0,1529.829,10186
A_dice,A_dice_s3,3,rule_iv,14,0.82516,0.83841,74.0,3856.44,8358
A_dice,A_dice_s3,3,rule_iv,15,0.81387,0.84323,74.0,3802.834,7651
A_dice,A_dice_s3,3,rule_iv,16,0.84433,0.88502,73.0,4582.123,8812
A_dice,A_dice_s3,3,rule_iv,17,0.8192,0.84397,66.0,1168.193,7984
A_dice,A_dice_s3,3,rule_iv,18,0.81917,0.88165,55.0,2030.843,7659
A_dice,A_dice_s3,3,rule_iv,19,0.85426,0.88413,62.0,5053.323,8476
A_dice,A_dice_s3,3,rule_iv,20,0.81298,0.85373,93.0,1525.086,7373
A_dice,A_dice_s3,3,tta_i,01,0.82909,0.86963,51.0,4113.213,9312
A_dice,A_dice_s3,3,tta_i,02,0.85481,0.85997,52.0,2379.727,9289
A_dice,A_dice_s3,3,tta_i,03,0.79794,0.7854,59.0,598.989,9221
A_dice,A_dice_s3,3,tta_i,04,0.83094,0.80015,40.0,2957.93,8926
A_dice,A_dice_s3,3,tta_i,05,0.80908,0.78443,52.0,2345.678,9586
A_dice,A_dice_s3,3,tta_i,06,0.79659,0.76666,67.0,2419.004,9989
A_dice,A_dice_s3,3,tta_i,07,0.81799,0.80534,45.0,2770.741,8968
A_dice,A_dice_s3,3,tta_i,08,0.79282,0.78332,60.0,768.056,8585
A_dice,A_dice_s3,3,tta_i,09,0.80702,0.81136,63.0,969.055,8726
A_dice,A_dice_s3,3,tta_i,10,0.80756,0.77828,59.0,2728.659,9137
A_dice,A_dice_s3,3,tta_i,11,0.81125,0.78313,49.0,3233.668,10456
A_dice,A_dice_s3,3,tta_i,12,0.82491,0.84405,45.0,1164.569,8712
A_dice,A_dice_s3,3,tta_i,13,0.82236,0.80928,59.0,1752.468,10186
A_dice,A_dice_s3,3,tta_i,14,0.83015,0.84925,51.0,3684.471,8358
A_dice,A_dice_s3,3,tta_i,15,0.8203,0.85266,39.0,2969.494,7651
A_dice,A_dice_s3,3,tta_i,16,0.84083,0.87723,49.0,3795.294,8812
A_dice,A_dice_s3,3,tta_i,17,0.81635,0.8342,56.0,1086.646,7984
A_dice,A_dice_s3,3,tta_i,18,0.81522,0.87388,39.0,3025.643,7659
A_dice,A_dice_s3,3,tta_i,19,0.86479,0.89688,49.0,5104.947,8476
A_dice,A_dice_s3,3,tta_i,20,0.81594,0.85415,82.0,1221.501,7373
A_dice,A_dice_s3,3,tta_iv,01,0.82909,0.86963,51.0,4113.213,9312
A_dice,A_dice_s3,3,tta_iv,02,0.85481,0.85997,52.0,2379.727,9289
A_dice,A_dice_s3,3,tta_iv,03,0.79794,0.7854,59.0,598.989,9221
A_dice,A_dice_s3,3,tta_iv,04,0.83094,0.80015,40.0,2957.93,8926
A_dice,A_dice_s3,3,tta_iv,05,0.80908,0.78443,52.0,2345.678,9586
A_dice,A_dice_s3,3,tta_iv,06,0.79659,0.76666,67.0,2419.004,9989
A_dice,A_dice_s3,3,tta_iv,07,0.81799,0.80534,45.0,2770.741,8968
A_dice,A_dice_s3,3,tta_iv,08,0.79282,0.78332,60.0,768.056,8585
A_dice,A_dice_s3,3,tta_iv,09,0.80702,0.81136,63.0,969.055,8726
A_dice,A_dice_s3,3,tta_iv,10,0.80756,0.77828,59.0,2728.659,9137
A_dice,A_dice_s3,3,tta_iv,11,0.81125,0.78313,49.0,3233.668,10456
A_dice,A_dice_s3,3,tta_iv,12,0.82491,0.84405,45.0,1164.569,8712
A_dice,A_dice_s3,3,tta_iv,13,0.82236,0.80928,59.0,1752.468,10186
A_dice,A_dice_s3,3,tta_iv,14,0.83015,0.84925,51.0,3684.471,8358
A_dice,A_dice_s3,3,tta_iv,15,0.8203,0.85266,39.0,2969.494,7651
A_dice,A_dice_s3,3,tta_iv,16,0.84083,0.87723,49.0,3795.294,8812
A_dice,A_dice_s3,3,tta_iv,17,0.81635,0.8342,56.0,1086.646,7984
A_dice,A_dice_s3,3,tta_iv,18,0.81522,0.87388,39.0,3025.643,7659
A_dice,A_dice_s3,3,tta_iv,19,0.86479,0.89688,49.0,5104.947,8476
A_dice,A_dice_s3,3,tta_iv,20,0.81594,0.85415,82.0,1221.501,7373
A_dice,A_dice_s3,3,swa,01,0.82905,0.86434,53.0,4049.49,9312
A_dice,A_dice_s3,3,swa,02,0.84745,0.84874,78.0,4192.508,9289
A_dice,A_dice_s3,3,swa,03,0.79309,0.77956,77.0,1149.121,9221
A_dice,A_dice_s3,3,swa,04,0.82647,0.79398,55.0,2651.132,8926
A_dice,A_dice_s3,3,swa,05,0.80618,0.7851,68.0,1784.75,9586
A_dice,A_dice_s3,3,swa,06,0.79559,0.77604,94.0,2517.565,9989
A_dice,A_dice_s3,3,swa,07,0.80691,0.79176,80.0,2452.03,8968
A_dice,A_dice_s3,3,swa,08,0.78356,0.77154,83.0,760.26,8585
A_dice,A_dice_s3,3,swa,09,0.79737,0.79773,71.0,878.958,8726
A_dice,A_dice_s3,3,swa,10,0.8057,0.78194,71.0,2531.668,9137
A_dice,A_dice_s3,3,swa,11,0.81101,0.789,93.0,3083.556,10456
A_dice,A_dice_s3,3,swa,12,0.82008,0.83597,61.0,1229.393,8712
A_dice,A_dice_s3,3,swa,13,0.81636,0.79631,90.0,2362.704,10186
A_dice,A_dice_s3,3,swa,14,0.81857,0.82686,81.0,3568.187,8358
A_dice,A_dice_s3,3,swa,15,0.79421,0.82269,91.0,3201.593,7651
A_dice,A_dice_s3,3,swa,16,0.83642,0.87048,73.0,4118.351,8812
A_dice,A_dice_s3,3,swa,17,0.81316,0.83303,100.0,2193.499,7984
A_dice,A_dice_s3,3,swa,18,0.82032,0.87193,68.0,1737.862,7659
A_dice,A_dice_s3,3,swa,19,0.85035,0.87674,68.0,4676.782,8476
A_dice,A_dice_s3,3,swa,20,0.81067,0.84015,92.0,1374.999,7373
A_dice,A_dice_s3,3,swa_tta,01,0.8382,0.87387,51.0,4083.402,9312
A_dice,A_dice_s3,3,swa_tta,02,0.85616,0.8581,52.0,4441.067,9289
A_dice,A_dice_s3,3,swa_tta,03,0.79901,0.78158,68.0,682.668,9221
A_dice,A_dice_s3,3,swa_tta,04,0.83113,0.79493,40.0,2539.034,8926
A_dice,A_dice_s3,3,swa_tta,05,0.80668,0.78001,55.0,2045.238,9586
A_dice,A_dice_s3,3,swa_tta,06,0.7915,0.76362,56.0,2329.294,9989
A_dice,A_dice_s3,3,swa_tta,07,0.8161,0.8051,56.0,2643.603,8968
A_dice,A_dice_s3,3,swa_tta,08,0.78987,0.77655,57.0,735.268,8585
A_dice,A_dice_s3,3,swa_tta,09,0.80381,0.80409,52.0,1020.786,8726
A_dice,A_dice_s3,3,swa_tta,10,0.80856,0.77708,55.0,2301.566,9137
A_dice,A_dice_s3,3,swa_tta,11,0.81339,0.78153,61.0,3093.312,10456
A_dice,A_dice_s3,3,swa_tta,12,0.82871,0.84055,50.0,1441.534,8712
A_dice,A_dice_s3,3,swa_tta,13,0.82292,0.80409,65.0,1774.839,10186
A_dice,A_dice_s3,3,swa_tta,14,0.83229,0.84744,54.0,3552.092,8358
A_dice,A_dice_s3,3,swa_tta,15,0.8181,0.84398,55.0,2618.785,7651
A_dice,A_dice_s3,3,swa_tta,16,0.84004,0.87305,50.0,3759.101,8812
A_dice,A_dice_s3,3,swa_tta,17,0.81658,0.83462,79.0,1205.526,7984
A_dice,A_dice_s3,3,swa_tta,18,0.82362,0.87378,38.0,3305.661,7659
A_dice,A_dice_s3,3,swa_tta,19,0.87296,0.89683,53.0,4869.372,8476
A_dice,A_dice_s3,3,swa_tta,20,0.81941,0.84788,78.0,1119.638,7373
A_dice,A_dice_s4,4,rule_i,01,0.82778,0.86867,65.0,4584.522,9312
A_dice,A_dice_s4,4,rule_i,02,0.85064,0.85933,78.0,3001.558,9289
A_dice,A_dice_s4,4,rule_i,03,0.79953,0.78878,84.0,967.421,9221
A_dice,A_dice_s4,4,rule_i,04,0.8317,0.80506,57.0,2874.938,8926
A_dice,A_dice_s4,4,rule_i,05,0.81266,0.79196,59.0,1928.798,9586
A_dice,A_dice_s4,4,rule_i,06,0.80829,0.78744,79.0,1363.747,9989
A_dice,A_dice_s4,4,rule_i,07,0.81882,0.81305,81.0,2714.452,8968
A_dice,A_dice_s4,4,rule_i,08,0.79541,0.78381,86.0,803.649,8585
A_dice,A_dice_s4,4,rule_i,09,0.80531,0.80539,70.0,1161.966,8726
A_dice,A_dice_s4,4,rule_i,10,0.8074,0.78972,71.0,2921.892,9137
A_dice,A_dice_s4,4,rule_i,11,0.81488,0.79147,92.0,3121.287,10456
A_dice,A_dice_s4,4,rule_i,12,0.82674,0.84704,65.0,1694.833,8712
A_dice,A_dice_s4,4,rule_i,13,0.82129,0.80678,85.0,1772.377,10186
A_dice,A_dice_s4,4,rule_i,14,0.82461,0.84128,78.0,4294.532,8358
A_dice,A_dice_s4,4,rule_i,15,0.79401,0.82795,98.0,3278.89,7651
A_dice,A_dice_s4,4,rule_i,16,0.84198,0.88069,74.0,4190.888,8812
A_dice,A_dice_s4,4,rule_i,17,0.81959,0.84008,104.0,2530.331,7984
A_dice,A_dice_s4,4,rule_i,18,0.81929,0.88501,66.0,3675.161,7659
A_dice,A_dice_s4,4,rule_i,19,0.85337,0.88486,63.0,4842.637,8476
A_dice,A_dice_s4,4,rule_i,20,0.81288,0.85759,88.0,1138.849,7373
A_dice,A_dice_s4,4,rule_iv,01,0.8197,0.8632,52.0,5105.079,9312
A_dice,A_dice_s4,4,rule_iv,02,0.84935,0.86009,65.0,3085.817,9289
A_dice,A_dice_s4,4,rule_iv,03,0.80195,0.79168,85.0,1318.276,9221
A_dice,A_dice_s4,4,rule_iv,04,0.83144,0.80307,51.0,2956.833,8926
A_dice,A_dice_s4,4,rule_iv,05,0.81398,0.79299,50.0,3049.78,9586
A_dice,A_dice_s4,4,rule_iv,06,0.80326,0.78,83.0,2929.347,9989
A_dice,A_dice_s4,4,rule_iv,07,0.81508,0.80656,65.0,2871.657,8968
A_dice,A_dice_s4,4,rule_iv,08,0.79608,0.78723,70.0,1020.521,8585
A_dice,A_dice_s4,4,rule_iv,09,0.80609,0.81026,56.0,1164.933,8726
A_dice,A_dice_s4,4,rule_iv,10,0.80556,0.78848,81.0,2925.723,9137
A_dice,A_dice_s4,4,rule_iv,11,0.81098,0.79038,82.0,3243.279,10456
A_dice,A_dice_s4,4,rule_iv,12,0.8236,0.84928,63.0,1382.642,8712
A_dice,A_dice_s4,4,rule_iv,13,0.81965,0.80857,70.0,1913.26,10186
A_dice,A_dice_s4,4,rule_iv,14,0.82035,0.83639,76.0,4363.027,8358
A_dice,A_dice_s4,4,rule_iv,15,0.79368,0.83071,106.0,3688.825,7651
A_dice,A_dice_s4,4,rule_iv,16,0.83846,0.88005,71.0,4589.313,8812
A_dice,A_dice_s4,4,rule_iv,17,0.81734,0.84666,82.0,2345.29,7984
A_dice,A_dice_s4,4,rule_iv,18,0.81571,0.88159,53.0,3735.278,7659
A_dice,A_dice_s4,4,rule_iv,19,0.84626,0.88705,55.0,5267.673,8476
A_dice,A_dice_s4,4,rule_iv,20,0.80748,0.8588,76.0,1183.818,7373
A_dice,A_dice_s4,4,tta_i,01,0.83326,0.87285,50.0,4409.273,9312
A_dice,A_dice_s4,4,tta_i,02,0.85717,0.86373,50.0,4588.815,9289
A_dice,A_dice_s4,4,tta_i,03,0.80166,0.79012,54.0,633.615,9221
A_dice,A_dice_s4,4,tta_i,04,0.83377,0.80431,36.0,2617.005,8926
A_dice,A_dice_s4,4,tta_i,05,0.80964,0.7846,42.0,2354.016,9586
A_dice,A_dice_s4,4,tta_i,06,0.7982,0.76983,68.0,2368.489,9989
A_dice,A_dice_s4,4,tta_i,07,0.82093,0.81002,52.0,2744.444,8968
A_dice,A_dice_s4,4,tta_i,08,0.79487,0.7833,60.0,614.552,8585
A_dice,A_dice_s4,4,tta_i,09,0.80845,0.8072,57.0,1199.489,8726
A_dice,A_dice_s4,4,tta_i,10,0.81133,0.78295,59.0,2840.24,9137
A_dice,A_dice_s4,4,tta_i,11,0.81486,0.78921,48.0,3271.246,10456
A_dice,A_dice_s4,4,tta_i,12,0.83053,0.84832,60.0,1349.623,8712
A_dice,A_dice_s4,4,tta_i,13,0.82094,0.80899,65.0,1913.488,10186
A_dice,A_dice_s4,4,tta_i,14,0.83215,0.85242,55.0,3732.922,8358
A_dice,A_dice_s4,4,tta_i,15,0.81393,0.84684,49.0,2844.06,7651
A_dice,A_dice_s4,4,tta_i,16,0.8417,0.88073,59.0,2119.789,8812
A_dice,A_dice_s4,4,tta_i,17,0.81634,0.83527,53.0,1234.555,7984
A_dice,A_dice_s4,4,tta_i,18,0.82097,0.87956,32.0,3266.813,7659
A_dice,A_dice_s4,4,tta_i,19,0.8668,0.89765,34.0,4924.893,8476
A_dice,A_dice_s4,4,tta_i,20,0.81822,0.8541,79.0,1348.395,7373
A_dice,A_dice_s4,4,tta_iv,01,0.826,0.87068,49.0,4372.208,9312
A_dice,A_dice_s4,4,tta_iv,02,0.85671,0.86268,55.0,4691.494,9289
A_dice,A_dice_s4,4,tta_iv,03,0.80729,0.79227,56.0,1238.196,9221
A_dice,A_dice_s4,4,tta_iv,04,0.83327,0.80067,46.0,2772.494,8926
A_dice,A_dice_s4,4,tta_iv,05,0.81464,0.78441,43.0,2488.233,9586
A_dice,A_dice_s4,4,tta_iv,06,0.80181,0.7659,60.0,2546.586,9989
A_dice,A_dice_s4,4,tta_iv,07,0.82289,0.80655,61.0,3247.409,8968
A_dice,A_dice_s4,4,tta_iv,08,0.79904,0.77987,57.0,998.528,8585
A_dice,A_dice_s4,4,tta_iv,09,0.81165,0.80678,53.0,1404.258,8726
A_dice,A_dice_s4,4,tta_iv,10,0.8107,0.78101,62.0,2763.126,9137
A_dice,A_dice_s4,4,tta_iv,11,0.81248,0.78592,54.0,3607.979,10456
A_dice,A_dice_s4,4,tta_iv,12,0.82911,0.84753,63.0,1685.05,8712
A_dice,A_dice_s4,4,tta_iv,13,0.82174,0.80618,75.0,1752.204,10186
A_dice,A_dice_s4,4,tta_iv,14,0.82877,0.84878,55.0,3969.348,8358
A_dice,A_dice_s4,4,tta_iv,15,0.80705,0.84356,64.0,2955.928,7651
A_dice,A_dice_s4,4,tta_iv,16,0.83894,0.87975,56.0,4207.285,8812
A_dice,A_dice_s4,4,tta_iv,17,0.81366,0.83303,59.0,1202.24,7984
A_dice,A_dice_s4,4,tta_iv,18,0.81001,0.87539,34.0,3307.409,7659
A_dice,A_dice_s4,4,tta_iv,19,0.85793,0.89539,43.0,4878.441,8476
A_dice,A_dice_s4,4,tta_iv,20,0.81343,0.85925,64.0,1453.58,7373
A_dice,A_dice_s4,4,swa,01,0.82515,0.85827,82.0,4206.099,9312
A_dice,A_dice_s4,4,swa,02,0.84674,0.847,70.0,4542.461,9289
A_dice,A_dice_s4,4,swa,03,0.79415,0.78166,88.0,1010.602,9221
A_dice,A_dice_s4,4,swa,04,0.83074,0.80322,62.0,2865.618,8926
A_dice,A_dice_s4,4,swa,05,0.81007,0.78522,69.0,2628.571,9586
A_dice,A_dice_s4,4,swa,06,0.80279,0.77921,90.0,2507.622,9989
A_dice,A_dice_s4,4,swa,07,0.81091,0.80387,73.0,2566.491,8968
A_dice,A_dice_s4,4,swa,08,0.78752,0.77371,100.0,712.831,8585
A_dice,A_dice_s4,4,swa,09,0.7972,0.79115,75.0,1109.314,8726
A_dice,A_dice_s4,4,swa,10,0.80274,0.78476,69.0,2566.673,9137
A_dice,A_dice_s4,4,swa,11,0.81171,0.78522,71.0,3104.414,10456
A_dice,A_dice_s4,4,swa,12,0.82844,0.84238,69.0,1721.444,8712
A_dice,A_dice_s4,4,swa,13,0.8191,0.79772,80.0,1497.891,10186
A_dice,A_dice_s4,4,swa,14,0.82034,0.82583,87.0,3866.528,8358
A_dice,A_dice_s4,4,swa,15,0.79229,0.82095,85.0,3333.596,7651
A_dice,A_dice_s4,4,swa,16,0.83804,0.87288,68.0,3960.839,8812
A_dice,A_dice_s4,4,swa,17,0.8151,0.83634,79.0,2111.455,7984
A_dice,A_dice_s4,4,swa,18,0.81636,0.87005,67.0,3422.739,7659
A_dice,A_dice_s4,4,swa,19,0.84731,0.87692,61.0,5115.52,8476
A_dice,A_dice_s4,4,swa,20,0.80665,0.84681,79.0,1155.365,7373
A_dice,A_dice_s4,4,swa_tta,01,0.83582,0.87185,35.0,4008.831,9312
A_dice,A_dice_s4,4,swa_tta,02,0.8585,0.86074,48.0,4431.441,9289
A_dice,A_dice_s4,4,swa_tta,03,0.79977,0.78325,62.0,625.524,9221
A_dice,A_dice_s4,4,swa_tta,04,0.8346,0.80207,38.0,2640.928,8926
A_dice,A_dice_s4,4,swa_tta,05,0.81092,0.78019,54.0,2247.562,9586
A_dice,A_dice_s4,4,swa_tta,06,0.79569,0.76461,47.0,2188.924,9989
A_dice,A_dice_s4,4,swa_tta,07,0.81974,0.80465,64.0,2608.4,8968
A_dice,A_dice_s4,4,swa_tta,08,0.79574,0.77867,55.0,779.879,8585
A_dice,A_dice_s4,4,swa_tta,09,0.80569,0.80152,60.0,1060.799,8726
A_dice,A_dice_s4,4,swa_tta,10,0.81032,0.77933,52.0,2542.908,9137
A_dice,A_dice_s4,4,swa_tta,11,0.81534,0.78234,58.0,3160.372,10456
A_dice,A_dice_s4,4,swa_tta,12,0.83066,0.84171,58.0,1598.568,8712
A_dice,A_dice_s4,4,swa_tta,13,0.82334,0.80183,68.0,1627.167,10186
A_dice,A_dice_s4,4,swa_tta,14,0.83398,0.84986,63.0,3594.782,8358
A_dice,A_dice_s4,4,swa_tta,15,0.81367,0.84048,47.0,2968.15,7651
A_dice,A_dice_s4,4,swa_tta,16,0.83957,0.87429,55.0,3906.064,8812
A_dice,A_dice_s4,4,swa_tta,17,0.81503,0.8321,60.0,1204.027,7984
A_dice,A_dice_s4,4,swa_tta,18,0.8212,0.87266,34.0,3268.809,7659
A_dice,A_dice_s4,4,swa_tta,19,0.8687,0.89683,37.0,4872.993,8476
A_dice,A_dice_s4,4,swa_tta,20,0.81686,0.84802,85.0,1333.376,7373
A_dice,A_dice_s5,5,rule_i,01,0.81847,0.86355,80.0,4872.53,9312
A_dice,A_dice_s5,5,rule_i,02,0.84585,0.85382,97.0,5178.95,9289
A_dice,A_dice_s5,5,rule_i,03,0.79883,0.7937,104.0,1243.256,9221
A_dice,A_dice_s5,5,rule_i,04,0.82632,0.80679,69.0,3677.911,8926
A_dice,A_dice_s5,5,rule_i,05,0.81558,0.79519,91.0,3425.381,9586
A_dice,A_dice_s5,5,rule_i,06,0.80497,0.78238,102.0,3075.509,9989
A_dice,A_dice_s5,5,rule_i,07,0.80994,0.80323,94.0,3267.299,8968
A_dice,A_dice_s5,5,rule_i,08,0.80258,0.7982,102.0,1145.762,8585
A_dice,A_dice_s5,5,rule_i,09,0.8105,0.81601,74.0,1534.178,8726
A_dice,A_dice_s5,5,rule_i,10,0.80724,0.78963,89.0,3228.112,9137
A_dice,A_dice_s5,5,rule_i,11,0.80613,0.794,103.0,4226.796,10456
A_dice,A_dice_s5,5,rule_i,12,0.8241,0.84833,83.0,1843.859,8712
A_dice,A_dice_s5,5,rule_i,13,0.81939,0.80867,113.0,2240.198,10186
A_dice,A_dice_s5,5,rule_i,14,0.81337,0.83138,95.0,4173.238,8358
A_dice,A_dice_s5,5,rule_i,15,0.79739,0.82963,101.0,4404.675,7651
A_dice,A_dice_s5,5,rule_i,16,0.83849,0.87535,92.0,4918.211,8812
A_dice,A_dice_s5,5,rule_i,17,0.82493,0.85275,88.0,1582.103,7984
A_dice,A_dice_s5,5,rule_i,18,0.81317,0.8716,81.0,4282.033,7659
A_dice,A_dice_s5,5,rule_i,19,0.84074,0.87416,78.0,5621.019,8476
A_dice,A_dice_s5,5,rule_i,20,0.8002,0.84164,102.0,1291.575,7373
A_dice,A_dice_s5,5,rule_iv,01,0.81847,0.86355,80.0,4872.53,9312
A_dice,A_dice_s5,5,rule_iv,02,0.84585,0.85382,97.0,5178.95,9289
A_dice,A_dice_s5,5,rule_iv,03,0.79883,0.7937,104.0,1243.256,9221
A_dice,A_dice_s5,5,rule_iv,04,0.82632,0.80679,69.0,3677.911,8926
A_dice,A_dice_s5,5,rule_iv,05,0.81558,0.79519,91.0,3425.381,9586
A_dice,A_dice_s5,5,rule_iv,06,0.80497,0.78238,102.0,3075.509,9989
A_dice,A_dice_s5,5,rule_iv,07,0.80994,0.80323,94.0,3267.299,8968
A_dice,A_dice_s5,5,rule_iv,08,0.80258,0.7982,102.0,1145.762,8585
A_dice,A_dice_s5,5,rule_iv,09,0.8105,0.81601,74.0,1534.178,8726
