dataset,width,run,seed,image,source,along,across,erl,dice,fg
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.5,0.25,0.79228,0.51882,95726
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.5,0.5,0.83421,0.46185,112107
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.5,1.0,0.8357,0.37854,144805
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,2.0,0.0,0.83145,0.52823,93423
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,2.0,0.25,0.83379,0.47057,109464
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,2.0,0.5,0.83634,0.42449,125285
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,2.0,1.0,0.83762,0.35686,155858
STARE,4.0,K_focal_aug_s0,0,im0081,raw,0.0,0.0,0.40015,0.72529,48789
STARE,4.0,K_focal_aug_s0,0,im0081,isotropic,0.25,0.25,0.41494,0.60191,67812
STARE,4.0,K_focal_aug_s0,0,im0081,isotropic,0.5,0.5,0.43187,0.51055,86445
STARE,4.0,K_focal_aug_s0,0,im0081,isotropic,0.75,0.75,0.43796,0.43654,107291
STARE,4.0,K_focal_aug_s0,0,im0081,isotropic,1.0,1.0,0.43919,0.38825,125198
STARE,4.0,K_focal_aug_s0,0,im0081,isotropic,1.5,1.5,0.56537,0.31365,163853
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,0.0,0.25,0.40015,0.72529,48789
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,0.0,0.5,0.40317,0.61842,64617
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,0.0,1.0,0.42477,0.46494,97799
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,0.5,0.0,0.40876,0.6843,54637
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,0.5,0.25,0.41563,0.59916,68372
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,0.5,0.5,0.43187,0.51505,85403
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,0.5,1.0,0.43674,0.42216,111806
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.0,0.0,0.43152,0.60722,66978
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.0,0.25,0.43784,0.55467,77045
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.0,0.5,0.4382,0.48635,92793
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.0,1.0,0.43919,0.38948,124691
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.5,0.0,0.43455,0.57992,72202
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.5,0.25,0.44023,0.50895,87352
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.5,0.5,0.44215,0.45404,102350
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,1.5,1.0,0.56467,0.37198,132769
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,2.0,0.0,0.44398,0.51978,84995
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,2.0,0.25,0.4452,0.46178,100187
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,2.0,0.5,0.56457,0.41785,114605
STARE,4.0,K_focal_aug_s0,0,im0081,oracle,2.0,1.0,0.57075,0.3519,142746
STARE,4.0,K_focal_aug_s0,0,im0082,raw,0.0,0.0,0.32107,0.7542,51188
STARE,4.0,K_focal_aug_s0,0,im0082,isotropic,0.25,0.25,0.64128,0.62559,71123
STARE,4.0,K_focal_aug_s0,0,im0082,isotropic,0.5,0.5,0.64581,0.52996,90593
STARE,4.0,K_focal_aug_s0,0,im0082,isotropic,0.75,0.75,0.65431,0.45088,112898
STARE,4.0,K_focal_aug_s0,0,im0082,isotropic,1.0,1.0,0.65977,0.40197,131198
STARE,4.0,K_focal_aug_s0,0,im0082,isotropic,1.5,1.5,0.68213,0.32427,171501
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,0.0,0.25,0.32107,0.7542,51188
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,0.0,0.5,0.33577,0.64031,68003
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,0.0,1.0,0.64157,0.47991,103157
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,0.5,0.0,0.63823,0.7128,57097
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,0.5,0.25,0.64218,0.62185,71851
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,0.5,0.5,0.64581,0.5353,89324
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,0.5,1.0,0.65304,0.43305,118743
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.0,0.0,0.64456,0.63379,69699
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.0,0.25,0.65177,0.57781,80474
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.0,0.5,0.65395,0.50481,97226
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.0,1.0,0.6594,0.40319,130677
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.5,0.0,0.64889,0.59971,76119
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.5,0.25,0.65649,0.53098,90899
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.5,0.5,0.65904,0.47049,107241
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,1.5,1.0,0.6636,0.38408,139319
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,2.0,0.0,0.65668,0.5354,89892
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,2.0,0.25,0.65923,0.47998,104491
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,2.0,0.5,0.66233,0.43172,120238
STARE,4.0,K_focal_aug_s0,0,im0082,oracle,2.0,1.0,0.67879,0.36301,149697
STARE,4.0,K_focal_aug_s0,0,im0139,raw,0.0,0.0,0.34397,0.75425,49544
STARE,4.0,K_focal_aug_s0,0,im0139,isotropic,0.25,0.25,0.41753,0.64053,67497
STARE,4.0,K_focal_aug_s0,0,im0139,isotropic,0.5,0.5,0.42242,0.55021,85075
STARE,4.0,K_focal_aug_s0,0,im0139,isotropic,0.75,0.75,0.42736,0.4744,104961
STARE,4.0,K_focal_aug_s0,0,im0139,isotropic,1.0,1.0,0.43161,0.42553,121575
STARE,4.0,K_focal_aug_s0,0,im0139,isotropic,1.5,1.5,0.73134,0.34777,157782
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,0.0,0.25,0.34397,0.75425,49544
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,0.0,0.5,0.3917,0.64959,65276
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,0.0,1.0,0.41764,0.49745,97128
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,0.5,0.0,0.36694,0.72116,54614
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,0.5,0.25,0.41926,0.63875,67920
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,0.5,0.5,0.42199,0.5546,84085
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,0.5,1.0,0.42424,0.45608,110054
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.0,0.0,0.41812,0.65708,65121
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.0,0.25,0.42567,0.60349,74820
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.0,0.5,0.42773,0.53053,90268
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.0,1.0,0.43127,0.42676,121104
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.5,0.0,0.42708,0.63127,69965
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.5,0.25,0.43149,0.56194,83607
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.5,0.5,0.43426,0.50183,98239
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,1.5,1.0,0.44542,0.41078,128079
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,2.0,0.0,0.71211,0.57253,81627
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,2.0,0.25,0.73412,0.51587,94901
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,2.0,0.5,0.73673,0.46613,109031
STARE,4.0,K_focal_aug_s0,0,im0139,oracle,2.0,1.0,0.75382,0.3919,136623
STARE,4.0,K_focal_aug_s0,0,im0162,raw,0.0,0.0,0.91337,0.72568,51997
STARE,4.0,K_focal_aug_s0,0,im0162,isotropic,0.25,0.25,0.94224,0.56959,75609
STARE,4.0,K_focal_aug_s0,0,im0162,isotropic,0.5,0.5,0.9495,0.46885,98437
STARE,4.0,K_focal_aug_s0,0,im0162,isotropic,0.75,0.75,0.96423,0.39177,123797
STARE,4.0,K_focal_aug_s0,0,im0162,isotropic,1.0,1.0,0.96514,0.34432,145045
STARE,4.0,K_focal_aug_s0,0,im0162,isotropic,1.5,1.5,0.96643,0.27411,189999
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,0.0,0.25,0.91337,0.72568,51997
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,0.0,0.5,0.93447,0.59223,71284
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,0.0,1.0,0.93808,0.41934,113502
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,0.5,0.0,0.92589,0.67588,58543
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,0.5,0.25,0.9446,0.56568,76360
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,0.5,0.5,0.9495,0.47456,96884
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,0.5,1.0,0.95022,0.3748,130747
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.0,0.0,0.94895,0.58542,72731
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.0,0.25,0.9635,0.52205,85353
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.0,0.5,0.96441,0.44529,105292
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.0,1.0,0.96514,0.34567,144363
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.5,0.0,0.96368,0.54924,79582
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.5,0.25,0.96496,0.47557,96677
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.5,0.5,0.96496,0.41249,116097
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,1.5,1.0,0.96569,0.32891,153290
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,2.0,0.0,0.96404,0.48066,95310
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,2.0,0.25,0.96514,0.42454,111946
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,2.0,0.5,0.96514,0.37626,130188
STARE,4.0,K_focal_aug_s0,0,im0162,oracle,2.0,1.0,0.96588,0.31015,164395
STARE,4.0,K_focal_aug_s0,0,im0163,raw,0.0,0.0,0.88333,0.75683,51511
STARE,4.0,K_focal_aug_s0,0,im0163,isotropic,0.25,0.25,0.89832,0.627,70464
STARE,4.0,K_focal_aug_s0,0,im0163,isotropic,0.5,0.5,0.90016,0.53276,88977
STARE,4.0,K_focal_aug_s0,0,im0163,isotropic,0.75,0.75,0.91709,0.45663,109557
STARE,4.0,K_focal_aug_s0,0,im0163,isotropic,1.0,1.0,0.94549,0.40694,127156
STARE,4.0,K_focal_aug_s0,0,im0163,isotropic,1.5,1.5,0.99543,0.32962,165081
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,0.0,0.25,0.88333,0.75683,51511
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,0.0,0.5,0.89535,0.6417,67613
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,0.0,1.0,0.89718,0.48071,101965
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,0.5,0.0,0.89536,0.71603,56904
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,0.5,0.25,0.89878,0.62448,70913
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,0.5,0.5,0.90016,0.53737,87929
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,0.5,1.0,0.90061,0.43939,114976
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.0,0.0,0.91478,0.6431,67889
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.0,0.25,0.91594,0.58726,77809
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.0,0.5,0.91686,0.51201,94177
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.0,1.0,0.94549,0.40803,126729
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.5,0.0,0.91571,0.61643,72464
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.5,0.25,0.91802,0.54568,86425
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.5,0.5,0.91918,0.48354,101942
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,1.5,1.0,0.99471,0.39256,133287
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,2.0,0.0,0.96603,0.55779,83841
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,2.0,0.25,0.96816,0.50133,97240
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,2.0,0.5,0.96864,0.45032,112058
STARE,4.0,K_focal_aug_s0,0,im0163,oracle,2.0,1.0,0.99639,0.37456,141470
STARE,4.0,K_focal_aug_s0,0,im0235,raw,0.0,0.0,0.33554,0.78518,50345
STARE,4.0,K_focal_aug_s0,0,im0235,isotropic,0.25,0.25,0.72921,0.67863,68949
STARE,4.0,K_focal_aug_s0,0,im0235,isotropic,0.5,0.5,0.78865,0.58627,87065
STARE,4.0,K_focal_aug_s0,0,im0235,isotropic,0.75,0.75,0.80822,0.50843,107055
STARE,4.0,K_focal_aug_s0,0,im0235,isotropic,1.0,1.0,0.81072,0.45595,124307
STARE,4.0,K_focal_aug_s0,0,im0235,isotropic,1.5,1.5,0.81732,0.37308,161375
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,0.0,0.25,0.33554,0.78518,50345
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,0.0,0.5,0.70473,0.69086,65675
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,0.0,1.0,0.72862,0.53336,98953
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,0.5,0.0,0.66551,0.75429,55597
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,0.5,0.25,0.73,0.67661,69400
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,0.5,0.5,0.78844,0.59285,85643
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,0.5,1.0,0.80551,0.49117,111831
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.0,0.0,0.78231,0.69152,66872
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.0,0.25,0.79236,0.64043,76578
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.0,0.5,0.80885,0.56554,92370
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.0,1.0,0.81072,0.45767,123682
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.5,0.0,0.78744,0.66727,71544
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.5,0.25,0.81136,0.59768,85539
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.5,0.5,0.81439,0.53505,100560
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,1.5,1.0,0.81627,0.44014,130765
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,2.0,0.0,0.80836,0.60761,83347
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,2.0,0.25,0.81629,0.54909,97163
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,2.0,0.5,0.81796,0.4979,111499
STARE,4.0,K_focal_aug_s0,0,im0235,oracle,2.0,1.0,0.8188,0.41947,139599
STARE,4.0,K_focal_aug_s0,0,im0236,raw,0.0,0.0,0.2804,0.80179,48555
STARE,4.0,K_focal_aug_s0,0,im0236,isotropic,0.25,0.25,0.38636,0.69877,66724
STARE,4.0,K_focal_aug_s0,0,im0236,isotropic,0.5,0.5,0.82613,0.60587,84422
STARE,4.0,K_focal_aug_s0,0,im0236,isotropic,0.75,0.75,0.84564,0.52717,103832
STARE,4.0,K_focal_aug_s0,0,im0236,isotropic,1.0,1.0,0.87427,0.47425,120443
STARE,4.0,K_focal_aug_s0,0,im0236,isotropic,1.5,1.5,0.89785,0.39112,155554
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,0.0,0.25,0.2804,0.80179,48555
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,0.0,0.5,0.30298,0.70842,63690
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,0.0,1.0,0.79332,0.55127,96201
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,0.5,0.0,0.28374,0.77434,53416
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,0.5,0.25,0.38749,0.69726,67082
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,0.5,0.5,0.82613,0.61261,82986
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,0.5,1.0,0.84347,0.50915,108647
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.0,0.0,0.78796,0.7151,63858
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.0,0.25,0.80894,0.66359,73517
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.0,0.5,0.84586,0.58674,89144
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.0,1.0,0.87405,0.47592,119847
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.5,0.0,0.81037,0.69303,68089
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.5,0.25,0.82102,0.62343,81547
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.5,0.5,0.89163,0.55843,96289
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,1.5,1.0,0.89429,0.45945,126047
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,2.0,0.0,0.85966,0.6352,78910
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,2.0,0.25,0.88765,0.57719,91837
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,2.0,0.5,0.89407,0.52292,105963
STARE,4.0,K_focal_aug_s0,0,im0236,oracle,2.0,1.0,0.89785,0.44014,133730
STARE,4.0,K_focal_aug_s0,0,im0239,raw,0.0,0.0,0.33923,0.77651,44566
STARE,4.0,K_focal_aug_s0,0,im0239,isotropic,0.25,0.25,0.79703,0.67032,62325
STARE,4.0,K_focal_aug_s0,0,im0239,isotropic,0.5,0.5,0.87513,0.57939,79704
STARE,4.0,K_focal_aug_s0,0,im0239,isotropic,0.75,0.75,0.88895,0.5002,99526
STARE,4.0,K_focal_aug_s0,0,im0239,isotropic,1.0,1.0,0.89988,0.44861,116182
STARE,4.0,K_focal_aug_s0,0,im0239,isotropic,1.5,1.5,0.9139,0.36609,152993
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,0.0,0.25,0.33923,0.77651,44566
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,0.0,0.5,0.37476,0.67556,60036
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,0.0,1.0,0.84662,0.51919,93022
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,0.5,0.0,0.36847,0.75043,48945
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,0.5,0.25,0.79906,0.66913,62642
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,0.5,0.5,0.8747,0.58419,78521
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,0.5,1.0,0.88426,0.47647,106061
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.0,0.0,0.79864,0.69568,58335
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.0,0.25,0.83109,0.6421,67946
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.0,0.5,0.88533,0.56341,83825
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.0,1.0,0.89988,0.45002,115663
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.5,0.0,0.80312,0.67128,62788
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.5,0.25,0.83773,0.60581,75068
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.5,0.5,0.89517,0.54014,90029
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,1.5,1.0,0.91196,0.43659,121379
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,2.0,0.0,0.83368,0.61821,72812
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,2.0,0.25,0.90376,0.56422,84524
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,2.0,0.5,0.91391,0.50735,99178
STARE,4.0,K_focal_aug_s0,0,im0239,oracle,2.0,1.0,0.92302,0.42095,128117
STARE,4.0,K_focal_aug_s0,0,im0240,raw,0.0,0.0,0.18663,0.77439,45018
STARE,4.0,K_focal_aug_s0,0,im0240,isotropic,0.25,0.25,0.27127,0.70846,61440
STARE,4.0,K_focal_aug_s0,0,im0240,isotropic,0.5,0.5,0.29849,0.62882,77695
STARE,4.0,K_focal_aug_s0,0,im0240,isotropic,0.75,0.75,0.30139,0.55324,96330
STARE,4.0,K_focal_aug_s0,0,im0240,isotropic,1.0,1.0,0.32229,0.50201,112260
STARE,4.0,K_focal_aug_s0,0,im0240,isotropic,1.5,1.5,0.32766,0.41783,147607
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,0.0,0.25,0.18663,0.77439,45018
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,0.0,0.5,0.26371,0.71126,59018
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,0.0,1.0,0.29699,0.57307,89453
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,0.5,0.0,0.20987,0.7585,49458
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,0.5,0.25,0.27159,0.70698,61841
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,0.5,0.5,0.2983,0.63225,76813
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,0.5,1.0,0.29919,0.53201,101727
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.0,0.0,0.2923,0.71885,58737
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.0,0.25,0.29911,0.67917,67777
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.0,0.5,0.30199,0.61145,82275
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.0,1.0,0.32229,0.50303,111850
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.5,0.0,0.29427,0.70115,63279
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.5,0.25,0.30365,0.6448,75091
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.5,0.5,0.31274,0.58683,88924
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,1.5,1.0,0.32747,0.4884,117984
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,2.0,0.0,0.30733,0.65505,73213
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,2.0,0.25,0.31472,0.60658,84367
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,2.0,0.5,0.33383,0.55494,97946
STARE,4.0,K_focal_aug_s0,0,im0240,oracle,2.0,1.0,0.34917,0.47141,125157
STARE,4.0,K_focal_aug_s0,0,im0255,raw,0.0,0.0,0.92919,0.80532,52605
STARE,4.0,K_focal_aug_s0,0,im0255,isotropic,0.25,0.25,0.95221,0.6625,75654
STARE,4.0,K_focal_aug_s0,0,im0255,isotropic,0.5,0.5,0.97214,0.55466,98086
STARE,4.0,K_focal_aug_s0,0,im0255,isotropic,0.75,0.75,0.97661,0.46857,123258
STARE,4.0,K_focal_aug_s0,0,im0255,isotropic,1.0,1.0,0.97884,0.41431,144509
STARE,4.0,K_focal_aug_s0,0,im0255,isotropic,1.5,1.5,0.98967,0.33192,189972
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,0.0,0.25,0.92919,0.80532,52605
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,0.0,0.5,0.93957,0.67739,72417
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,0.0,1.0,0.95606,0.49747,113402
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,0.5,0.0,0.93665,0.76162,59198
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,0.5,0.25,0.96049,0.65866,76374
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,0.5,0.5,0.97121,0.56108,96498
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,0.5,1.0,0.97456,0.44971,129917
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.0,0.0,0.9581,0.67723,72801
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.0,0.25,0.974,0.61177,85431
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.0,0.5,0.97642,0.52869,104947
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.0,1.0,0.97866,0.41604,143747
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.5,0.0,0.9714,0.6402,79644
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.5,0.25,0.97754,0.56174,96576
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.5,0.5,0.97922,0.49206,115718
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,1.5,1.0,0.98854,0.396,153040
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,2.0,0.0,0.97754,0.56717,95081
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,2.0,0.25,0.97959,0.50523,111724
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,2.0,0.5,0.98836,0.45063,129897
STARE,4.0,K_focal_aug_s0,0,im0255,oracle,2.0,1.0,0.98948,0.37424,164187
STARE,4.0,K_focal_aug_s0,0,im0291,raw,0.0,0.0,0.27359,0.8191,24652
STARE,4.0,K_focal_aug_s0,0,im0291,isotropic,0.25,0.25,0.6833,0.71886,34401
STARE,4.0,K_focal_aug_s0,0,im0291,isotropic,0.5,0.5,0.73361,0.62185,44013
STARE,4.0,K_focal_aug_s0,0,im0291,isotropic,0.75,0.75,0.74044,0.53581,55068
STARE,4.0,K_focal_aug_s0,0,im0291,isotropic,1.0,1.0,0.74594,0.47979,64419
STARE,4.0,K_focal_aug_s0,0,im0291,isotropic,1.5,1.5,0.76389,0.38879,85421
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,0.0,0.25,0.27359,0.8191,24652
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,0.0,0.5,0.67397,0.71543,34107
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,0.0,1.0,0.70155,0.54566,52859
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,0.5,0.0,0.43268,0.80425,26684
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,0.5,0.25,0.72885,0.7186,34516
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,0.5,0.5,0.7336,0.62466,43680
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,0.5,1.0,0.73598,0.50739,59120
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.0,0.0,0.73669,0.76757,30517
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.0,0.25,0.74045,0.70602,36187
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.0,0.5,0.74182,0.61304,45400
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.0,1.0,0.74594,0.48052,64276
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.5,0.0,0.74422,0.75089,32422
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.5,0.25,0.74871,0.68207,38681
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.5,0.5,0.75867,0.59954,47448
STARE,4.0,K_focal_aug_s0,0,im0291,oracle,1.5,1.0,0.76074,0.47174,66418
